Rodando o Problema da Mochila com Hill Climbing
 
================ Hill Climbing ================
Execução 1 com Entrada_1.txt:
Mochila Cheia Execução 3: Valor = 476, Peso = 600, Tempo = 1e-06s
Mochila Cheia Execução 4: Valor = 476, Peso = 600, Tempo = 0s
Mochila Cheia Execução 5: Valor = 476, Peso = 600, Tempo = 0s
Mochila Cheia Execução 6: Valor = 476, Peso = 600, Tempo = 0s
Mochila Cheia Execução 7: Valor = 476, Peso = 600, Tempo = 1e-06s
Mochila Cheia Execução 8: Valor = 476, Peso = 600, Tempo = 0s
Mochila Cheia Execução 9: Valor = 476, Peso = 600, Tempo = 0s
Mochila Cheia Execução 10: Valor = 476, Peso = 600, Tempo = 0s
Substituição de Objeto Execução 1: Valor = 4576, Peso = 286, Tempo = 1e-05s
Substituição de Objeto Execução 2: Valor = 4576, Peso = 286, Tempo = 9e-06s
Substituição de Objeto Execução 3: Valor = 4576, Peso = 286, Tempo = 8e-06s
Substituição de Objeto Execução 4: Valor = 4576, Peso = 286, Tempo = 8e-06s
Substituição de Objeto Execução 5: Valor = 4576, Peso = 286, Tempo = 8e-06s
Substituição de Objeto Execução 6: Valor = 4576, Peso = 286, Tempo = 9e-06s
Substituição de Objeto Execução 7: Valor = 4576, Peso = 286, Tempo = 8e-06s
Substituição de Objeto Execução 8: Valor = 4576, Peso = 286, Tempo = 8e-06s
Substituição de Objeto Execução 9: Valor = 4576, Peso = 286, Tempo = 8e-06s
Substituição de Objeto Execução 10: Valor = 4576, Peso = 286, Tempo = 8e-06s
Hill Climbing Execução 1: Valor = 476, Peso = 600, Tempo = 0s
Hill Climbing Execução 2: Valor = 476, Peso = 600, Tempo = 0s
Hill Climbing Execução 3: Valor = 476, Peso = 600, Tempo = 1e-06s
Hill Climbing Execução 4: Valor = 476, Peso = 600, Tempo = 0s
Hill Climbing Execução 5: Valor = 476, Peso = 600, Tempo = 1e-06s
Hill Climbing Execução 6: Valor = 476, Peso = 600, Tempo = 0s
Hill Climbing Execução 7: Valor = 476, Peso = 600, Tempo = 1e-06s
Hill Climbing Execução 8: Valor = 476, Peso = 600, Tempo = 1e-06s
Hill Climbing Execução 9: Valor = 476, Peso = 600, Tempo = 0s
Hill Climbing Execução 10: Valor = 476, Peso = 600, Tempo = 1e-06s
 
================ Fim das Execuções ================
